Time,Detector Score,Classification,Classification Score,BirdVoxClassify Order,BirdVoxClassify Order Confidence,BirdVoxClassify Family,BirdVoxClassify Family Confidence,BirdVoxClassify Species,BirdVoxClassify Species Confidence
2586.81,58.39090347290039,Call.ATSP,56.16163611412048,Passeriformes,83.38875770568848,Passerellidae,89.28215503692627,ATSP,56.16163611412048
2625.55,64.92988586425781,Call.Passeriformes,99.45398569107056,Passeriformes,99.45398569107056,other,86.96212768554688,OTHE,86.96212768554688
2637.68,62.114532470703125,Call.Turdidae,92.10391044616699,Passeriformes,99.99964237213135,Turdidae,92.10391044616699,OTHE,92.2773003578186
2661.96,50.74921417236328,Call.Turdidae,73.88142347335815,Passeriformes,99.58006739616394,Turdidae,73.88142347335815,OTHE,99.70530271530151
2662.65,61.029296875,Call.Turdidae,97.96881675720215,Passeriformes,99.83950853347778,Turdidae,97.96881675720215,OTHE,98.36096465587616
2676.02,53.88352966308594,Call.Turdidae,95.30924558639526,Passeriformes,99.19543862342834,Turdidae,95.30924558639526,OTHE,98.20164144039154
2684.76,51.9005241394043,Call.Turdidae,99.9640941619873,Passeriformes,99.99719262123108,Turdidae,99.9640941619873,OTHE,56.158554553985596
2688.21,63.742767333984375,Call.Turdidae,74.93188381195068,Passeriformes,99.65957999229431,Turdidae,74.93188381195068,OTHE,99.52851235866547
2689.74,57.62506866455078,Call.Turdidae,84.02431011199951,Passeriformes,98.67613315582275,Turdidae,84.02431011199951,OTHE,99.42922294139862
2693.49,56.70304870605469,Call.Turdidae,80.08143901824951,Passeriformes,99.71897006034851,Turdidae,80.08143901824951,OTHE,98.88429343700409
2702.22,58.20615005493164,Call.Passerellidae,53.187137842178345,Passeriformes,99.93045926094055,Passerellidae,53.187137842178345,OTHE,83.45057368278503
2711.35,63.422882080078125,Call.WTSP,73.51340651512146,Passeriformes,99.50026273727417,Passerellidae,99.98500347137451,WTSP,73.51340651512146
2719.88,58.114532470703125,Call.Turdidae,98.00233840942383,Passeriformes,99.99397993087769,Turdidae,98.00233840942383,OTHE,87.66126334667206
2721.37,61.658103942871094,Call.Turdidae,85.20736694335938,Passeriformes,99.38604235649109,Turdidae,85.20736694335938,OTHE,98.9599883556366
2725.56,61.545928955078125,Call.Turdidae,75.3879964351654,Passeriformes,99.99580383300781,Turdidae,75.3879964351654,OTHE,96.23492062091827
2744.95,99.98999786376953,Call.WTSP,81.40815496444702,Passeriformes,99.8150110244751,Passerellidae,99.61583614349365,WTSP,81.40815496444702
2747.22,57.341426849365234,Call.Passerellidae,87.29500770568848,Passeriformes,99.99666810035706,Passerellidae,87.29500770568848,OTHE,55.53404986858368
2755.16,53.80561828613281,Call.Turdidae,91.29937291145325,Passeriformes,99.99778270721436,Turdidae,91.29937291145325,OTHE,95.46556174755096
2768.14,55.7569465637207,Call.Turdidae,95.2954649925232,Passeriformes,86.02316379547119,Turdidae,95.2954649925232,OTHE,98.50800037384033
2778.55,65.6845703125,Call.Turdidae,94.72377300262451,Passeriformes,99.6242344379425,Turdidae,94.72377300262451,OTHE,99.15476441383362
2807.07,53.55987548828125,Call.Turdidae,76.63448452949524,Passeriformes,96.40862345695496,Turdidae,76.63448452949524,OTHE,99.76748526096344
2827.11,58.65868377685547,Call.Turdidae,99.06349182128906,Passeriformes,99.84005093574524,Turdidae,99.06349182128906,OTHE,96.2401270866394
2830.41,60.91978454589844,,,other,73.00494909286499,other,73.00494909286499,OTHE,73.00494909286499
2867.81,54.75751495361328,Call.Turdidae,68.85865926742554,Passeriformes,99.99948740005493,Turdidae,68.85865926742554,OTHE,99.43490028381348
2883.46,99.98999786376953,Call.Turdidae,94.94432210922241,Passeriformes,99.73586201667786,Turdidae,94.94432210922241,OTHE,98.31666350364685
2903.04,66.14080810546875,Call.Turdidae,94.06753778457642,Passeriformes,94.88762617111206,Turdidae,94.06753778457642,OTHE,99.61752891540527
2913.85,50.29206085205078,Call.Turdidae,90.93446135520935,Passeriformes,99.92077350616455,Turdidae,90.93446135520935,OTHE,95.18193900585175
2924.36,63.525718688964844,Call.Turdidae,90.50549268722534,Passeriformes,97.1736192703247,Turdidae,90.50549268722534,OTHE,99.44062232971191
2931.22,65.7303466796875,Call.Turdidae,94.16829347610474,Passeriformes,99.6123194694519,Turdidae,94.16829347610474,OTHE,99.2478758096695
2953.42,52.62553405761719,Call.Turdidae,79.69326972961426,Passeriformes,99.82737302780151,Turdidae,79.69326972961426,OTHE,99.68939125537872
2956.28,64.83685302734375,,,other,86.49158775806427,other,86.49158775806427,OTHE,86.49158775806427
2958.8,74.36883544921875,Call.Turdidae,95.3031063079834,Passeriformes,95.64592838287354,Turdidae,95.3031063079834,OTHE,99.48627948760986
2959.0,53.82511901855469,Call.Turdidae,92.2131896018982,Passeriformes,99.9781847000122,Turdidae,92.2131896018982,OTHE,64.30273950099945
2959.84,52.339534759521484,Call.SWTH,63.12517523765564,Passeriformes,99.92191195487976,Turdidae,99.70338344573975,SWTH,63.12517523765564
2961.66,64.05473327636719,,,other,55.678144097328186,other,55.678144097328186,OTHE,55.678144097328186
2978.74,56.93017578125,Call.Passeriformes,99.655020236969,Passeriformes,99.655020236969,other,83.82623791694641,OTHE,83.82623791694641
3032.77,64.51600646972656,Call.Turdidae,97.91937470436096,Passeriformes,99.5599627494812,Turdidae,97.91937470436096,OTHE,94.28487122058868
3043.37,52.94104766845703,Call.Turdidae,92.92700290679932,Passeriformes,99.99873042106628,Turdidae,92.92700290679932,OTHE,99.47419464588165
3046.68,70.83827209472656,Call.Turdidae,54.474979639053345,Passeriformes,99.60070848464966,Turdidae,54.474979639053345,OTHE,99.73880350589752
3049.49,52.62609100341797,Call.Parulidae,93.31690073013306,Passeriformes,99.9948799610138,Parulidae,93.31690073013306,OTHE,98.17635118961334
3050.97,60.623077392578125,Call.Turdidae,97.11883068084717,Passeriformes,99.99138116836548,Turdidae,97.11883068084717,OTHE,99.44907128810883
3052.8,64.1971206665039,Call.Turdidae,59.405362606048584,Passeriformes,99.99327063560486,Turdidae,59.405362606048584,OTHE,98.97896647453308
3054.87,62.146812438964844,Call.Turdidae,85.64192652702332,Passeriformes,98.10999631881714,Turdidae,85.64192652702332,OTHE,53.3366322517395
3062.72,99.98999786376953,Call.Turdidae,98.69396686553955,Passeriformes,92.41973161697388,Turdidae,98.69396686553955,OTHE,94.00537014007568
3070.02,61.44941711425781,Call.Turdidae,85.08787751197815,Passeriformes,98.24613928794861,Turdidae,85.08787751197815,OTHE,99.44495260715485
3072.44,59.578853607177734,Call.Turdidae,97.2010850906372,Passeriformes,59.8680853843689,Turdidae,97.2010850906372,OTHE,93.77537965774536
3073.32,66.18333435058594,Call.Passeriformes,99.76869225502014,Passeriformes,99.76869225502014,other,61.785727739334106,OTHE,61.785727739334106
3086.6,56.75112533569336,Call.SWTH,66.25385284423828,Passeriformes,99.55418109893799,Turdidae,99.81005191802979,SWTH,66.25385284423828
3087.34,73.25157165527344,Call.Turdidae,68.3420479297638,Passeriformes,98.76055121421814,Turdidae,68.3420479297638,OTHE,99.82092380523682
3088.92,99.98999786376953,Call.Turdidae,99.23725128173828,Passeriformes,99.83155727386475,Turdidae,99.23725128173828,OTHE,90.34261107444763
3101.01,57.14817810058594,Call.Turdidae,89.78382349014282,Passeriformes,99.98852610588074,Turdidae,89.78382349014282,OTHE,97.60628938674927
3104.46,50.15477752685547,Call.Turdidae,97.97738790512085,Passeriformes,99.96628761291504,Turdidae,97.97738790512085,OTHE,84.77314412593842
3104.76,63.68488311767578,Call.Turdidae,99.19154047966003,Passeriformes,99.99966621398926,Turdidae,99.19154047966003,OTHE,90.33305048942566
3110.68,99.98999786376953,Call.Passerellidae,97.89451956748962,Passeriformes,99.98467564582825,Passerellidae,97.89451956748962,OTHE,70.6304669380188
3111.91,57.516937255859375,Call.Passeriformes,99.7581958770752,Passeriformes,99.7581958770752,other,77.723628282547,OTHE,77.723628282547
3117.63,63.555755615234375,Call.Turdidae,99.36962723731995,Passeriformes,97.6202666759491,Turdidae,99.36962723731995,OTHE,88.62306773662567
3120.69,64.366943359375,Call.Turdidae,99.6120810508728,Passeriformes,99.95817542076111,Turdidae,99.6120810508728,OTHE,58.93166363239288
3121.09,56.54119873046875,Call.Turdidae,98.63450527191162,Passeriformes,99.99879598617554,Turdidae,98.63450527191162,OTHE,96.6115802526474
3126.22,74.02439880371094,Call.Turdidae,99.95757341384888,Passeriformes,99.99407529830933,Turdidae,99.95757341384888,OTHE,70.79662680625916
3127.21,56.978919982910156,Call.Turdidae,91.39577746391296,Passeriformes,99.9077320098877,Turdidae,91.39577746391296,OTHE,99.36882257461548
3135.4,53.674110412597656,Call.Turdidae,80.40333986282349,Passeriformes,98.95182847976685,Turdidae,80.40333986282349,OTHE,60.490089654922485
3143.88,57.48240280151367,Call.Turdidae,99.75697994232178,Passeriformes,99.84915256500244,Turdidae,99.75697994232178,OTHE,72.43607342243195
3146.99,54.77280807495117,Call.Passeriformes,97.14252948760986,Passeriformes,97.14252948760986,other,59.165823459625244,OTHE,59.165823459625244
3148.97,99.98999786376953,Call.Turdidae,70.52693367004395,Passeriformes,95.2144980430603,Turdidae,70.52693367004395,OTHE,99.85224306583405
3151.18,70.47172546386719,Call.Turdidae,97.4271833896637,Passeriformes,99.33320879936218,Turdidae,97.4271833896637,OTHE,69.6582555770874
3152.86,93.30068969726562,Call.Parulidae,63.95501494407654,Passeriformes,71.90523743629456,Parulidae,63.95501494407654,OTHE,99.82843101024628
3159.52,58.90815353393555,Call.Turdidae,83.30564498901367,Passeriformes,97.4401593208313,Turdidae,83.30564498901367,OTHE,98.8383024930954
3182.66,58.416786193847656,Call.Passerellidae,82.58823156356812,Passeriformes,99.66950416564941,Passerellidae,82.58823156356812,OTHE,66.36506915092468
3200.87,99.98999786376953,Call.Passerellidae,67.96996593475342,Passeriformes,99.69183206558228,Passerellidae,67.96996593475342,OTHE,94.17926371097565
3205.66,60.836395263671875,Call.Turdidae,93.24039220809937,Passeriformes,99.48345422744751,Turdidae,93.24039220809937,OTHE,98.35600554943085
3217.65,99.98999786376953,Call.Turdidae,97.43160009384155,Passeriformes,92.52084493637085,Turdidae,97.43160009384155,OTHE,95.93806564807892
3219.33,58.752716064453125,Call.Turdidae,96.59239053726196,Passeriformes,99.92990493774414,Turdidae,96.59239053726196,OTHE,97.96675741672516
3224.26,52.15225601196289,Call.Turdidae,99.86804723739624,Passeriformes,99.90435838699341,Turdidae,99.86804723739624,OTHE,93.34261417388916
3231.81,58.24687576293945,Call.Turdidae,70.21979093551636,Passeriformes,78.59623432159424,Turdidae,70.21979093551636,OTHE,99.20801818370819
3235.02,56.31938934326172,Call.Turdidae,95.48020362854004,Passeriformes,99.56704378128052,Turdidae,95.48020362854004,OTHE,98.61337840557098
3308.04,54.04779052734375,Call.SWTH,60.33070683479309,Passeriformes,99.86947774887085,Turdidae,99.67008233070374,SWTH,60.33070683479309
3322.7,61.54657745361328,Call.Turdidae,95.7575261592865,Passeriformes,70.87273597717285,Turdidae,95.7575261592865,OTHE,98.86118471622467
3325.21,66.20619201660156,Call.Turdidae,97.97895550727844,Passeriformes,99.98228549957275,Turdidae,97.97895550727844,OTHE,90.07568061351776
3328.08,54.08922576904297,Call.SWTH,98.36647510528564,Passeriformes,91.43861532211304,Turdidae,99.98060464859009,SWTH,98.36647510528564
3345.94,61.6929931640625,Call.Turdidae,60.78001260757446,Passeriformes,99.99018907546997,Turdidae,60.78001260757446,OTHE,98.27841818332672
3359.61,99.98999786376953,Call.Turdidae,74.67719912528992,Passeriformes,99.99114274978638,Turdidae,74.67719912528992,OTHE,87.57017850875854
3372.14,61.444984436035156,Call.WTSP,55.42865991592407,Passeriformes,99.91214275360107,Passerellidae,99.96326565742493,WTSP,55.42865991592407
3379.1,65.1778564453125,Call.WTSP,74.75987076759338,Passeriformes,99.89205598831177,Passerellidae,99.9889612197876,WTSP,74.75987076759338
3388.72,50.47993469238281,Call.Turdidae,79.39901351928711,Passeriformes,99.93069171905518,Turdidae,79.39901351928711,OTHE,99.49087202548981
3426.47,72.42021179199219,Call.Turdidae,99.34066534042358,Passeriformes,99.6587872505188,Turdidae,99.34066534042358,OTHE,83.82017910480499
3438.21,56.15550231933594,Call.Turdidae,99.99221563339233,Passeriformes,99.98713731765747,Turdidae,99.99221563339233,OTHE,61.086928844451904
3441.27,53.57032775878906,Call.Passerellidae,81.0900330543518,Passeriformes,99.99022483825684,Passerellidae,81.0900330543518,OTHE,92.57338643074036
3482.22,68.13436889648438,Call.SWTH,66.16041660308838,Passeriformes,99.5313286781311,Turdidae,99.76637959480286,SWTH,66.16041660308838
3502.95,58.35332107543945,Call.Parulidae,53.73088717460632,Passeriformes,98.80715608596802,Parulidae,53.73088717460632,OTHE,99.57214295864105
3512.91,65.74505615234375,Call.SWTH,93.94606351852417,Passeriformes,99.83192682266235,Turdidae,99.97061491012573,SWTH,93.94606351852417
3561.12,62.465118408203125,Call.Turdidae,87.38752603530884,Passeriformes,99.98054504394531,Turdidae,87.38752603530884,OTHE,93.06474924087524
